msn,gtin,identifierExists,customLabel2,customLabel3,customLabel4,promotionId,isGoogleActive,isFacebookActive,isCriteoActive,availability
MSN2QGUGDUNDS9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGDUNDT3,,False,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGDUNGVX,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGDZET41,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGUGE009FD,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGE009G7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGE009H1,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGUGE009HV,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGE0LP29,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGE0LP33,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGE5DAI1,722868428009,TRUE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGE5YLHP,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGE5YLIJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGE5YLJD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGE75GQX,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGUGE7R0Y9,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGE7R0Z3,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGEBBLSV,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGUGEBWV8P,,TRUE,activated,super low,SP>2500,NOV125,0,0,1,In Stock
MSN2QGUGEBWXJ7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEBWXKV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEBWZUJ,,TRUE,activated,new,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGUGECIAUR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGECIAVL,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGUGECIDYF,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGUGEH9SG7,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGUGEH9T9D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEHV9LJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEJ241L,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEN85A1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEP0G29,,TRUE,activated,New,Non_Essential,SEPT150,1,0,1,In Stock
MSN2QGUGEPM0B9,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGUGEPM0C3,,TRUE,activated,Old,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGEPM0CX,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGUGET6HCD,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGUGET6LZ1,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGUGETS2CV,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGUGEZ4SKP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGEZQ9QV,46677281038,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGUGF0BNS9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGF0BNT3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGF0BNTX,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGUGF0BNUR,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QGUGF533WD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGF534N1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGF69Z29,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGF69Z33,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGF69Z3X,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGUGFB1GQ7,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGUGFBN2GJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGFBN2HD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGFC8DGR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGFC8I49,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQBMVI21,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGVQBMVIV7,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGVQBNGZ7D,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQBNGZ87,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQBNGZ91,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGVQBNGZ9V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGVQBO2FKX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQBTFB9P,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGVQBTFBBD,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGVQBU0QUX,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGVQBU0QVR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQBU0QXF,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGVQBYS6ZV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQBYS7PP,,TRUE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGVQBZDNB7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGVQBZDNC1,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGVQBZDNCV,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQBZZ3OR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQBZZ3PL,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGVQC162QX,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQC162RR,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQC162TF,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQC4QNN7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQC5BZCP,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGVQC5BZDJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQC5BZF7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQC5XEYR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQCAOU9P,,FALSE,activated,low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGVQCBABF1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCCH5VX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCGN6B7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCGN757,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCGNBRV,,TRUE,activated,New,Non_Essential,NOV125,1,0,1,Out Of Stock
MSN2QGVQCN744P,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCN745J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCN7477,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCNSCSR,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGVQCNSEDF,,TRUE,activated,high,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGVQCSJUF1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCSJZUV,,False,activated,low,non_essential,,0,0,0,In Stock
MSN2QGVQCTQPML,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGVQCTQPO9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCUCBEL,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGVQCYI5PV,,False,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQCYI5QP,,FALSE,activated,super low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGVQCZ3SA7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQCZP7VF,,TRUE,activated,High,Non_Essential,1,1,1,1,Out Of Stock
MSN2QGVQCZP7W9,,TRUE,activated,High,Non_Essential,1,1,1,1,In Stock
MSN2QGVQD0VW63,997852467405,TRUE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QGVQD4GKV1,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGVQD4GNYP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQD524A1,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QGVQD5NF9F,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQD5NFA9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGVQD5NFB3,,FALSE,activated,high,Non_Essential,,1,1,1,Out Of Stock
MSN2QGX09GW11P,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGX09GW12J,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGX09GW13D,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGX09HHHF9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX09MUD41,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGX09MUD4V,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGX09NFSP9,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGX09NFSQ3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX09NFSQX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX09S78RP,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGX09S7DF7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX09SSP5J,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGX09SSP6D,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGX09SSP77,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGX09TE5JX,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGX09Y5KUV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX09Y5Q7D,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGX09YR171,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX09YR18P,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGX09ZCGS9,,TRUE,activated,super low,Non_Essential,,0,0,1,Out Of Stock
MSN2QGX0A43W37,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0A441JV,,False,activated,low,non_essential,,0,0,0,In Stock
MSN2QGX0A4PD9D,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGX0A4PDA7,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGX0A6HO39,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGX0AA284P,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGX0ABUMVF,,FALSE,activated,super low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGX0AG0K7V,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGX0AG0PM1,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGX0AGM5ZV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0AGM60P,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0ALYW9D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0ALYWA7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0ALZ1OD,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGX0AMKI1D,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2QGX0AN5RGX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0ARX7JD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0ARXDP1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0AT49O3,,TRUE,activated,medium,Non_Essential,1,1,1,1,Out Of Stock
MSN2QGX0AT49OX,,TRUE,activated,Medium,Non_Essential,1,1,1,1,In Stock
MSN2QGX0ATPP9L,,FALSE,activated,High,Non_Essential,,0,0,0,In Stock
MSN2QGX0AXVKD7,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGX0AXVPQJ,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGX0AXVPRD,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGX0AXVPS7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGX0B09FDL,,TRUE,activated,medium,Pneum,,1,1,1,In Stock
MSN2QGYA79PRY1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7AB2V7,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGYA7AB2W1,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGYA7AB2WV,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGYA7BHWIX,,FALSE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QGYA7G9EWP,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGYA7G9EXJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGYA7G9EYD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGYA7GUUIR,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7GUYFL,999991944175,TRUE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGYA7LM9VD,,TRUE,activated,Low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGYA7LMF9J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7M7QZ1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGYA7M7QZV,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGYA7M7R0P,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGYA7MT6LX,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGYA7MT7CL,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7MT7E9,,FALSE,activated,super low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGYA7NELGR,,TRUE,activated,New,Non_Essential,,1,0,1,Out Of Stock
MSN2QGYA7RKMMP,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGYA7RKRBV,,FALSE,activated,low,non_essential,,0,0,0,In Stock
MSN2QGYA7S631D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7S6327,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7SRJE3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA7SRJEX,,False,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGYA7Y4F21,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGYA83H9Z1,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGYA83H9ZV,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGYA83HDU7,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGYA83HDV1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8A17TD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8AMH83,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGYA8AMH8X,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGYA8AMH9R,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGYA8FDY2V,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGYA8FZJVP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8HRT5R,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGYA8LCA57,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGYA8MJ4KF,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGYA8RALED,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8RAM5V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8RW2JP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8RW2KJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8SHIX9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGYA8SHNKR,,TRUE,activated,High,Fb Catalogue Sale,NOV125,1,1,1,In Stock
MSN2QGZK534NK7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK534T01,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK53Q4PJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK53Q4QD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGZK53Q4R7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK54BL33,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5930EV,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGZK59OGR1,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGZK59OGRV,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK59OGSP,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK5AA07F,847866034479,TRUE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2QGZK5AVB69,,FALSE,activated,high,low visits,NOV125,0,0,0,Out Of Stock
MSN2QGZK5F1CEP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5F1CH7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5F1H27,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5F1H3V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5FMSSJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK5FMSTD,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK5FMSU7,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGZK5G896X,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5G897R,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5GTN9F,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGZK5KZOHV,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGZK5KZT3P,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5LL4VP,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGZK5LL4WJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5M6KGX,,FALSE,activated,medium,Non_Essential,,0,0,0,Out Of Stock
MSN2QGZK5QY0K7,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGZK5QY557,,TRUE,activated,Medium,Non_Essential,1,1,1,1,In Stock
MSN2QGZK5SQBBL,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGZK5TBQ6F,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK5TBQ83,,FALSE,activated,high,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGZK5YOSS3,,TRUE,activated,new,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGZK5ZA3QX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5ZA3RR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5ZA3SL,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK5ZA3TF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK62UNWJ,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGZK62UT91,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGZK63G9MV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK641J1L,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGZK641J2F,,TRUE,activated,Low,SP>2500,1,1,0,1,In Stock
MSN2QGZK641J39,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGZK641J43,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGZK68T5BD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK69ELP7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK6B6UYF,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGZK6B6UZ9,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGZK6B6V03,,TRUE,activated,Low,Other Office,NOV125,1,1,1,Out Of Stock
MSN2QGZK6FCXRJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK6GJOAR,,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGZK6GJOBL,7341108729879,TRUE,activated,low,SP>2500,NOV125,1,1,1,Out Of Stock
MSN2QGZK6KPN8P,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGZK6LB9S7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK6LWKSF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK6LWNUF,,FALSE,activated,low,Essential,,0,0,0,In Stock
MSN2QGZK6LWOLX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGZK6LWOMR,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGZK6LWONL,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QH0U2WJUSP,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QH0U2X56J1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U2X56JV,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QH0U2X56KP,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U2XQJUL,,TRUE,activated,New,Non_Essential,NOV125,1,0,1,In Stock
MSN2QH0U32I297,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QH0U32I6VV,,FALSE,activated,new,Non_Essential,,1,1,1,Out Of Stock
MSN2QH0U333IKJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U333ILD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QH0U333IM7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U38GDID,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2QH0U38GE9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U391UM1,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QH0U391UMV,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QH0U391UOJ,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QH0U3F04D1,5035048450437,TRUE,activated,medium,Non_Essential,1,1,1,1,In Stock
MSN2QH0U3F04EP,5035048280485,TRUE,activated,Medium,fb catalogue sale,1,1,1,1,In Stock
MSN2QH0U3F06OD,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QH0U3F06P7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3F06Q1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3FLN2R,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QH0U3G714F,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3GSFYF,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QH0U3KD2C1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3KD2DP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3KD5HD,,FALSE,activated,low,non_essential,,0,0,0,Out Of Stock
MSN2QH0U3MQSRF,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QH0U3QBDNP,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QH0U3QBJ11,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3QWZE1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3QWZGJ,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QH0U3SP5L9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3SP5M3,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3SP5MX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3WVBGD,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QH0U3WVBH7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QH0U3XGKWR,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QH0U428741,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
